,Month,Hour,WBT,RH,DBT,SR_N,SR_S,SR_E,SR_W,SR_NE,SR_SE,SR_NW,SR_SW,SRP_N,SRP_S,SRP_E,SRP_W,SRP_NE,SRP_SE,SRP_NW,SRP_SW,SR_REC,SPT_BCMi,SPT_FwoKMi,SPT_FwKMi,SPT_SCMi,SPT_BC,SPT_FwoK,SPT_FwK,SPT_SC,SPT_BCMa,SPT_FwoKMa,SPT_FwKMa,SPT_SCMa,ToDP,SP_l250,SP_g250
100,5,4,9.0,100.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,1.63,10.87,10.87
101,5,5,10.0,98.685,11.1,9.275,0.0,23.34,0.0,22.96,9.715,0.0,0.0,1.0676873489121677,0.0,2.6867733394727753,0.0,2.643029814665592,1.118337746057327,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,1.63,10.87,10.87
102,5,6,11.0,92.50999999999999,13.0,49.834999999999994,0.0,207.91000000000003,0.0,181.615,113.845,0.0,0.0,5.736733049384137,0.0,23.933463796477497,0.0,20.906526994359385,13.10521468861517,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,1.63,10.87,10.87
103,5,7,11.0,85.37,14.0,13.61,0.0,284.725,0.0,217.655,186.48,0.0,0.0,1.5667088753309542,0.0,32.775987107171645,0.0,25.055254978703807,21.4665592264303,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,1.63,10.87,10.87
104,5,8,11.0,77.39,15.149999999999999,0.0,25.645,306.095,0.0,196.185,238.20999999999998,0.0,0.0,0.0,2.952112351790031,35.23598480488086,0.0,22.58374582709796,27.421434327155517,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
105,5,9,11.0,71.30000000000001,17.0,0.0,99.36500000000001,327.955,0.0,157.57999999999998,306.015,0.0,0.0,0.0,11.43835616438356,37.75238862668355,0.0,18.139749050305053,35.22677564176355,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
106,5,10,11.0,67.735,18.0,0.0,140.665,213.985,0.0,48.44,248.68,0.0,0.0,0.0,16.192586623690573,24.632784620697592,0.0,5.576148267526188,28.62668355013238,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
107,5,11,11.0,65.24000000000001,18.0,0.0,162.065,100.615,0.0,0.0,184.445,0.0,45.0,0.0,18.65603775756878,11.582249338091401,0.0,0.0,21.232301139633933,0.0,5.180154253482215,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
108,5,12,11.0,63.78,19.0,0.0,175.6,14.71,0.0,0.0,134.735,0.0,113.56,0.0,20.214113042477265,1.6933348681938527,0.0,0.0,15.509957407620583,0.0,13.072407045009783,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
109,5,13,12.0,64.48,19.0,0.0,148.04500000000002,123.515,0.0,0.0,194.05,0.0,17.425,0.0,17.042131921261657,14.218372280419015,0.0,0.0,22.337976286404974,0.0,2.0058708414872797,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
110,5,14,12.0,66.83,19.0,0.0,123.08,224.75,0.0,67.88,246.07,0.0,0.0,0.0,14.168297455968688,25.871992632669503,0.0,7.813974905030504,28.32623460343041,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
111,5,15,12.0,69.9,18.0,0.0,68.13,269.525,0.0,141.935,238.13,0.0,0.0,0.0,7.842753539772073,31.02624611488431,0.0,16.338782088177737,27.41222516403822,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
112,5,16,12.0,74.72,18.0,0.0,7.85,314.935,0.0,209.95,235.02499999999998,0.0,0.0,0.0,0.9036491308852308,36.253597329342696,0.0,24.168297455968688,27.054794520547944,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
113,5,17,13.0,82.37,17.0,23.25,0.0,231.57999999999998,0.0,181.175,146.465,0.0,0.0,2.6764130309658105,0.0,26.658224933809137,0.0,20.855876597214227,16.860250949694944,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
114,5,18,13.0,91.745,15.0,24.880000000000003,0.0,92.12,0.0,82.91,46.91,0.0,0.0,2.8640497294808336,0.0,10.604351329572925,0.0,9.544146425693565,5.400023022907793,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
115,5,19,12.0,95.53,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
116,5,20,11.0,97.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
117,5,21,11.0,98.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
118,5,22,11.0,99.72,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
119,5,23,11.0,100.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
